conm,cusip,cusip9digit,gvkey,id1,loc,ticker
ADAPTIVE BIOTECH CORP,00650F10,00650F109,35279,320,USA,ADPT
ADCO TECHNOLOGIES INC,00088510,000885103,31526,324,USA,ADCO.1
ADCO TECHNOLOGIES INC,00088510,000885103,31526,324,USA,ADCO.1
ADCO TECHNOLOGIES INC,00088510,000885103,31526,324,USA,ADCO.1
ADDINGTON RESOURCES INC,00651610,006516108,13429,325,USA,ADDR
ADDISON-DAVIS DIAGNOSTICS,00653320,006533202,105851,326,USA,ADSD
ADDSCO INDUSTRIES INC,00088710,000887109,1014,327,USA,3ADDS
ADDSCO INDUSTRIES INC,00088710,000887109,1014,327,USA,3ADDS
ADDSCO INDUSTRIES INC,00088710,000887109,1014,327,USA,3ADDS
ADDUS HOMECARE CORP,00673910,006739106,183283,328,USA,ADUS
ADE CORP/MA,00089C10,00089C107,61427,330,USA,ADEX
ADE CORP/MA,00089C10,00089C107,61427,330,USA,ADEX
ADELANTE SHARES RE GRWTH ETF,75610210,756102109,178448,331,USA,AGV
ADE CORP/MA,00089C10,00089C107,61427,330,USA,ADEX
ADELANTE SHARES RE KINGS ETF,75610240,756102406,178449,332,USA,AKB
ADELANTE SHARES RE GRWTH ETF,75610210,756102109,178448,331,USA,AGV
ADELANTE SHARES RE GRWTH ETF,75610210,756102109,178448,331,USA,AGV
ADELANTE SHARES RE KINGS ETF,75610240,756102406,178449,332,USA,AKB
ADELANTE SHARES RE KINGS ETF,75610240,756102406,178449,332,USA,AKB
ADELANTE SHS RE CLASSICS ETF,75610230,756102307,178446,333,USA,ACK.1
ADELANTE SHS RE CLASSICS ETF,75610230,756102307,178446,333,USA,ACK.1
ADELANTE SHS RE COMPOSITE,75610270,756102703,178447,334,USA,ACB.1
ADELANTE SHS RE COMPOSITE,75610270,756102703,178447,334,USA,ACB.1
ADELANTE SHS RE COMPOSITE,75610270,756102703,178447,334,USA,ACB.1
ADELANTE SHS RE CLASSICS ETF,75610230,756102307,178446,333,USA,ACK.1
ADELANTE SHS RE VALUE ETF,75610220,756102208,178452,336,USA,AVU.2
ADELANTE SHS RE SHELTER ETF,75610260,756102604,178451,335,USA,AQS.1
ADELANTE SHS RE YIELD PLUS,75610250,756102505,178450,337,USA,ATY.3
ADELANTE SHS RE YIELD PLUS,75610250,756102505,178450,337,USA,ATY.3
ADELANTE SHS RE VALUE ETF,75610220,756102208,178452,336,USA,AVU.2
ADELANTE SHS RE VALUE ETF,75610220,756102208,178452,336,USA,AVU.2
ADELANTE SHS RE SHELTER ETF,75610260,756102604,178451,335,USA,AQS.1
ADELANTE SHS RE SHELTER ETF,75610260,756102604,178451,335,USA,AQS.1
ADELANTE SHS RE YIELD PLUS,75610250,756102505,178450,337,USA,ATY.3
ADERIS PHARMACEUTICALS INC,00686M10,00686M102,146736,342,USA,ADPX.
ADESTO TECHNOLOGIES CORP,00687D10,00687D101,26187,344,USA,IOTS
ADEPTUS HEALTH INC,00685510,006855100,20672,341,USA,ADPTQ
ADERIS PHARMACEUTICALS INC,00686M10,00686M102,146736,342,USA,ADPX.
ADERIS PHARMACEUTICALS INC,00686M10,00686M102,146736,342,USA,ADPX.
ADEXA INC,00686P10,00686P105,140906,345,USA,ADXA
ADEXA INC,00686P10,00686P105,140906,345,USA,ADXA
ADEZA BIOMEDICAL CORP,00686410,006864102,161037,346,USA,ADZA
ADFITECH INC,00687B10,00687B105,184541,347,USA,ADFT
ADFITECH INC,00687B10,00687B105,184541,347,USA,ADFT
ADFLEX SOLUTIONS INC,00686610,006866107,30696,348,USA,AFLX
ADFITECH INC,00687B10,00687B105,184541,347,USA,ADFT
ADFORCE INC,00686710,006867105,120313,349,USA,ADFC
ADFORCE INC,00686710,006867105,120313,349,USA,ADFC
ADFORCE INC,00686710,006867105,120313,349,USA,ADFC
ADEXA INC,00686P10,00686P105,140906,345,USA,ADXA
ADIENCE INC,00499Z93,00499Z936,21444,353,USA,6497B
ADIA SERVICES INC,00687410,006874101,1128,351,USA,ADIA.
ADIENCE INC,00499Z93,00499Z936,21444,353,USA,6497B
ADIAL PHARMACEUTICALS,00688A10,00688A106,32395,352,USA,ADIL
ADIRONDACK TRUST CO,00701410,007014103,17222,355,USA,ADKT
ADIRONDACK TRUST CO,00701410,007014103,17222,355,USA,ADKT
ADJUSTABLE RATE MBS TRUST,00703310,007033103,164118,357,USA,ADJ.Z
ADJUSTABLE RATE MBS TRUST,00703310,007033103,164118,357,USA,ADJ.Z
ADJUSTABLE RATE MBS TRUST,00703310,007033103,164118,357,USA,ADJ.Z
ADITX THERAPEUTICS INC -REDH,00799G93,00799G935,35958,356,USA,ADTX
ADIRONDACK TRUST CO,00701410,007014103,17222,355,USA,ADKT
ADM TRONICS UNLIMITED INC/DE,00100410,001004100,21116,358,USA,ADMT
ADMAR GROUP INC,00709330,007093305,13171,360,USA,ADMR.
ADMAR GROUP INC,00709330,007093305,13171,360,USA,ADMR.
ADMIRALTY BANCORP INC,00723110,007231103,114648,361,USA,AAAB.
ADITX THERAPEUTICS INC -REDH,00799G93,00799G935,35958,356,USA,ADTX
ADITX THERAPEUTICS INC -REDH,00799G93,00799G935,35958,356,USA,ADTX
ADOBE RESOURCES CORP,00724010,007240104,6934,364,USA,ADB.1
ADOBE RESOURCES CORP,00724010,007240104,6934,364,USA,ADB.1
ADOBE RESOURCES CORP,00724010,007240104,6934,364,USA,ADB.1
ADS TACTICAL INC  -REDH,00101D10,00101D109,186452,368,USA,ADSI
ADS TACTICAL INC  -REDH,00101D10,00101D109,186452,368,USA,ADSI
ADSTAR INC,00737P10,00737P104,124934,369,USA,ADST
ADS TACTICAL INC  -REDH,00101D10,00101D109,186452,368,USA,ADSI
ADT CORP,00101J10,00101J106,14438,370,USA,ADT.4
ADT INC,00090Q10,00090Q103,32930,371,USA,ADT
ADTEC INC,00738C10,00738C102,13087,373,USA,8705B
ADTEC INC,00738C10,00738C102,13087,373,USA,8705B
ADTEC INC,00738C10,00738C102,13087,373,USA,8705B
ADURO BIOTECH INC,00739L10,00739L101,23335,376,USA,ADRO
ADV COMMUNICATION SYSTEM INC,00750X10,00750X109,64996,377,USA,ACSC
ADV INHALATION THERAPYS-REDH,M0182P10,M0182P100,26095,378,USA,AITP
ADV INHALATION THERAPYS-REDH,M0182P10,M0182P100,26095,378,USA,AITP
ADV INHALATION THERAPYS-REDH,M0182P10,M0182P100,26095,378,USA,AITP
ADV MACHINE VISION CORP-CL A,00753B10,00753B104,25004,379,USA,AMVC
ADVA INTERNATIONAL INC,00100W10,00100W108,13909,382,USA,ADII
ADVACARE INC,00738B10,00738B104,24875,383,USA,AVCR
ADVACARE INC,00738B10,00738B104,24875,383,USA,AVCR
ADVACARE INC,00738B10,00738B104,24875,383,USA,AVCR
ADVANCE AMER CASH ADVANCE CT,00739W10,00739W107,161067,384,USA,AEA
ADVANCE AMER CASH ADVANCE CT,00739W10,00739W107,161067,384,USA,AEA
ADVANCE AMER CASH ADVANCE CT,00739W10,00739W107,161067,384,USA,AEA
ADVANCE CIRCUITS INC,00738310,007383102,1137,386,USA,ADVC.
ADVANCE CIRCUITS INC,00738310,007383102,1137,386,USA,ADVC.
ADVANCE CIRCUITS INC,00738310,007383102,1137,386,USA,ADVC.
ADVANCE FINANCIAL BANCORP,00743710,007437106,64546,388,USA,AFBC
ADVANCE FINANCIAL BANCORP,00743710,007437106,64546,388,USA,AFBC
ADVANCE STORES CO INC,00751K93,00751K932,147567,390,USA,0211B
ADVANCE ROSS CORP,00750D10,00750D103,1138,389,USA,AROS.
ADVANCE STORES CO INC,00751K93,00751K932,147567,390,USA,0211B
ADVANCED ACCESSORY HOLDINGS CP,00799Y93,00799Y936,145984,391,USA,0769B
ADVANCED ACCESSORY HOLDINGS CP,00799Y93,00799Y936,145984,391,USA,0769B
ADVANCED ANALOGIC TECH,00752J10,00752J108,163679,392,USA,AATI
ADVANCED BIOHEALING  -REDH,00752T10,00752T106,186609,394,USA,ABHB
ADVANCED COMPUTER TECHNIQUES,00751810,007518103,1141,396,USA,AVCD
ADVANCED COMPUTER TECHNIQUES,00751810,007518103,1141,396,USA,AVCD
ADVANCED BIOMEDICAL TECH INC,00752M10,00752M101,182960,395,USA,ABMT
ADVANCED BIOHEALING  -REDH,00752T10,00752T106,186609,394,USA,ABHB
ADVANCED COMPUTER TECHNIQUES,00751810,007518103,1141,396,USA,AVCD
ADVANCED BIOHEALING  -REDH,00752T10,00752T106,186609,394,USA,ABHB
ADVANCED DETECTORS INC,00797710,007977101,13485,398,USA,3ADETE
ADVANCED BIOMEDICAL TECH INC,00752M10,00752M101,182960,395,USA,ABMT
ADVANCED DETECTORS INC,00797710,007977101,13485,398,USA,3ADETE
ADVANCED DISPOSAL SERVICES,00790X10,00790X101,16648,400,USA,ADSW
ADVANCED DIGITAL INFO CORP,00752510,007525108,63644,399,USA,ADIC
ADVANCED ENGINE TECHNOLOGIES,00758C10,00758C107,66124,404,USA,AENG
ADVANCED INTERVENTIONAL SYS,00795410,007954100,24654,408,USA,LAIS
ADVANCED ENGINE TECHNOLOGIES,00758C10,00758C107,66124,404,USA,AENG
ADVANCED FINANCIAL,00753J30,00753J305,24328,407,USA,3AVFI.
ADVANCED FINANCIAL,00753J30,00753J305,24328,407,USA,3AVFI.
ADVANCED FIBRE COMM INC,00754A10,00754A105,63678,406,USA,AFCI
ADVANCED INTERVENTIONAL SYS,00795410,007954100,24654,408,USA,LAIS
ADVANCED INTERVENTIONAL SYS,00795410,007954100,24654,408,USA,LAIS
ADVANCED OPTICS ELECTRONICS,00754V10,00754V109,66123,418,USA,ADOT
ADVANCED ORTHOPEDIC TECH INC,00754F30,00754F302,24963,419,USA,AOTI
ADVANCED OXYGEN TECHNOLOGY,00754B30,00754B301,1718,420,USA,AOXY
ADVANCED ORTHOPEDIC TECH INC,00754F30,00754F302,24963,419,USA,AOTI
ADVANCED OPTICS ELECTRONICS,00754V10,00754V109,66123,418,USA,ADOT
ADVANCED MONITORING SYS INC,00791010,007910102,1163,417,USA,3ADNME
ADVANCED MAMMOGRAPHY SYS INC,00753Q10,00753Q101,27621,412,USA,MAMOC
ADVANCED LOGIC RESEARCH INC,00794810,007948102,21251,411,USA,AALR
ADVANCED MEDICAL OPTICS INC,00763M10,00763M108,148870,415,USA,EYE.3
ADVANCED MONITORING SYS INC,00791010,007910102,1163,417,USA,3ADNME
ADVANCED MONITORING SYS INC,00791010,007910102,1163,417,USA,3ADNME
ADVANCED PROTEOME THERAPETCS,00762820,007628209,26761,424,USA,APTCF
ADVANCED POWER TECHNOL INC,00761E10,00761E108,138602,422,USA,APTI.2
ADVANCED PROMOTION TECH INC,00795210,007952104,24217,423,USA,APTV.1
ADVANCED PROMOTION TECH INC,00795210,007952104,24217,423,USA,APTV.1
ADVANCED PROMOTION TECH INC,00795210,007952104,24217,423,USA,APTV.1
ADVANCED PROTEOME THERAPETCS,00762820,007628209,26761,424,USA,APTCF
ADVANCED RECYCLING SCIENCES,00762C10,00762C101,31417,425,USA,ARYC.
ADVANCED PROTEOME THERAPETCS,00762820,007628209,26761,424,USA,APTCF
ADVANCED SURGICAL INC,00754R10,00754R108,28687,426,USA,ASUR.1
ADVANCED SURGICAL INC,00754R10,00754R108,28687,426,USA,ASUR.1
ADVANCED SURGICAL INC,00754R10,00754R108,28687,426,USA,ASUR.1
ADVANCED SWITCHING COMM INC,00757V10,00757V106,140441,427,USA,ASCX
ADVANCED TELECOMMUNICATIONS,00792310,007923105,1171,429,USA,ATEL.1
ADVANCED TELECOMMUNICATIONS,00792310,007923105,1171,429,USA,ATEL.1
ADVANCED TOBACCO PRODUCTS,00755G10,00755G101,12591,431,USA,3AVTH.
ADVANCED TELECOMMUNICATIONS,00792310,007923105,1171,429,USA,ATEL.1
ADVANCED SYSTEMS INTL INC,00757P10,00757P109,66322,428,USA,ADSN
ADVANCED TOBACCO PRODUCTS,00755G10,00755G101,12591,431,USA,3AVTH.
ADVANCED VOICE RECOGNITION,00767C10,00767C106,177190,433,USA,AVOI
ADVANCED VOICE RECOGNITION,00767C10,00767C106,177190,433,USA,AVOI
ADVANCEPIERRE FOODS HOLDINGS,00782L10,00782L107,27148,435,USA,APFH
ADVANSTAR COMMUNICATIONS INC,00799Q00,00799Q008,145976,437,USA,0078A
ADVANSTAR COMMUNICATIONS INC,00799Q00,00799Q008,145976,437,USA,0078A
ADVANTA CORP  -CL B,00794220,007942204,12108,438,USA,ADVBQ
ADVANTA CORP  -CL B,00794220,007942204,12108,438,USA,ADVBQ
ADVANTAGE ADVISORS MULTI SEC,00763F10,00763F103,161045,439,USA,XAMSX
ADVANTA CORP  -CL B,00794220,007942204,12108,438,USA,ADVBQ
ADVANTAGE ADVISORS MULTI SEC,00763F10,00763F103,161045,439,USA,XAMSX
ADVANTAGE HEALTH CORP,00755P10,00755P101,24927,442,USA,ADHC.
ADVANTAGE COS INC/DE,00756E10,00756E105,3227,441,USA,ADVG
ADVANTAGE PAYROLL SVCS -REDH,00763Q10,00763Q109,147850,443,USA,APAY
ADVANTAGE ADVISORS MULTI SEC,00763F10,00763F103,161045,439,USA,XAMSX
ADVANTAGE BANCORP,00755C10,00755C100,25078,440,USA,AADV
ADVANTAGE HEALTH CORP,00755P10,00755P101,24927,442,USA,ADHC.
ADVANTAGE HEALTH CORP,00755P10,00755P101,24927,442,USA,ADHC.
ADVANTAGE PAYROLL SVCS -REDH,00763Q10,00763Q109,147850,443,USA,APAY
ADVANTAGE PAYROLL SVCS -REDH,00763Q10,00763Q109,147850,443,USA,APAY
ADVANTAGE SOLUTION-REDH,61999C93,61999C934,31803,444,USA,ADV
ADVANTAGE COS INC/DE,00756E10,00756E105,3227,441,USA,ADVG
ADVANTAGE SOLUTION-REDH,61999C93,61999C934,31803,444,USA,ADV
ADVENT CLAYMORE CV SEC&IN II,00763910,007639107,177532,448,USA,AGC
ADVENT CLAYMORE CV SEC&IN II,00763910,007639107,177532,448,USA,AGC
ADVENT CONVERTIBL AND INC FD,00764C10,00764C109,153773,449,USA,AVK
ADVENT TECHNOLOGIES INC,00755B20,00755B201,13478,451,USA,AVTI.1
ADVENT CLAYMORE CV SEC&IN II,00763910,007639107,177532,448,USA,AGC
ADVENT/CLAYMORE ENCD GRWTH,00765E10,00765E104,162858,452,USA,LCM
ADVENT/CLAYMORE ENCD GRWTH,00765E10,00765E104,162858,452,USA,LCM
ADVENT/CLAYMORE ENCD GRWTH,00765E10,00765E104,162858,452,USA,LCM
ADVERTISING.COM INC-REDH,00763D10,00763D108,266314,453,USA,ADCM
ADVERTISING.COM INC-REDH,00763D10,00763D108,266314,453,USA,ADCM
ADVENT TECHNOLOGIES INC,00755B20,00755B201,13478,451,USA,AVTI.1
ADVENT TECHNOLOGIES INC,00755B20,00755B201,13478,451,USA,AVTI.1
ADVERTISING.COM INC-REDH,00763D10,00763D108,266314,453,USA,ADCM
ADVERUM BIOTECHNOLOGIES,00773U10,00773U108,21020,454,USA,ADVM
ADVISORSHARES ACTIV BEAR ETF,00768Y88,00768Y883,186324,456,USA,HDGE
ADVISORSHARES DENT TACT ETF,00768Y10,00768Y107,183557,457,USA,DENT
ADVISORSHARES DENT TACT ETF,00768Y10,00768Y107,183557,457,USA,DENT
ADVISORSHARES DOUBLELI VA EQ,00768Y81,00768Y818,189758,458,USA,DBLV
ADVISORSHARES ACTIV BEAR ETF,00768Y88,00768Y883,186324,456,USA,HDGE
ADVISORSHARES DOUBLELI VA EQ,00768Y81,00768Y818,189758,458,USA,DBLV
ADVISORSHARES FOLIOBEYOND SM,00768Y83,00768Y834,187482,460,USA,FWDB
ADVISORSHARES DOUBLELI VA EQ,00768Y81,00768Y818,189758,458,USA,DBLV
ADVISORSHARES ACTIV BEAR ETF,00768Y88,00768Y883,186324,456,USA,HDGE
ADVISORSHARES FOCUSED EQUITY,00768Y56,00768Y560,28163,459,USA,CWS
ADVISORSHARES FOCUSED EQUITY,00768Y56,00768Y560,28163,459,USA,CWS
ADVISORSHARES GARTMN GLD/YEN,00768Y68,00768Y685,19781,462,USA,GYEN
ADVISORSHARES FOLIOBEYOND SM,00768Y83,00768Y834,187482,460,USA,FWDB
ADVISORSHARES FOLIOBEYOND SM,00768Y83,00768Y834,187482,460,USA,FWDB
ADVISORSHARES DENT TACT ETF,00768Y10,00768Y107,183557,457,USA,DENT
ADVISORSHARES FOCUSED EQUITY,00768Y56,00768Y560,28163,459,USA,CWS
ADVISORSHARES GARTMAN GLD/BP,00768Y67,00768Y677,19783,461,USA,GGBP
ADVISORSHARES GARTMAN GLD/BP,00768Y67,00768Y677,19783,461,USA,GGBP
ADVISORSHARES GARTMAN GLD/BP,00768Y67,00768Y677,19783,461,USA,GGBP
ADVISORSHARES GARTMN GLD/YEN,00768Y68,00768Y685,19781,462,USA,GYEN
ADVISORSHARES GLOBAL ECHO,00768Y77,00768Y776,7498,463,USA,GIVE
ADVISORSHARES GLOBAL ECHO,00768Y77,00768Y776,7498,463,USA,GIVE
ADVISORSHARES GARTMN GLD/YEN,00768Y68,00768Y685,19781,462,USA,GYEN
ADVISORSHARES INTL GOLD ETF,00768Y69,00768Y693,19780,464,USA,GLDE
ADVISORSHARES GLOBAL ECHO,00768Y77,00768Y776,7498,463,USA,GIVE
ADVISORSHARES INTL GOLD ETF,00768Y69,00768Y693,19780,464,USA,GLDE
ADVISORSHARES INTL GOLD ETF,00768Y69,00768Y693,19780,464,USA,GLDE
ADVISORSHARES KIM KOREA EQTY,00768Y57,00768Y578,28358,465,USA,KOR
ADVISORSHARES MADRONA DOMSTC,00768Y85,00768Y859,187480,466,USA,FWDD
ADVISORSHARES MADRONA DOMSTC,00768Y85,00768Y859,187480,466,USA,FWDD
ADVISORSHARES MADRONA DOMSTC,00768Y85,00768Y859,187480,466,USA,FWDD
ADVISORSHARES MEIDELL TC ADV,00768Y82,00768Y826,187528,468,USA,MATH
ADVISORSHARES MADRONA INTL,00768Y84,00768Y842,187481,467,USA,FWDI
ADVISORSHARES MADRONA INTL,00768Y84,00768Y842,187481,467,USA,FWDI
ADVISORSHARES MEIDELL TC ADV,00768Y82,00768Y826,187528,468,USA,MATH
ADVISORSHARES MADRONA INTL,00768Y84,00768Y842,187481,467,USA,FWDI
ADVISORSHARES MEIDELL TC ADV,00768Y82,00768Y826,187528,468,USA,MATH
ADVISORSHARES MRGN CRK GBL,00768Y80,00768Y800,185787,469,USA,GTAA
ADVISORSHARES MRGN CRK GBL,00768Y80,00768Y800,185787,469,USA,GTAA
ADVISORSHARES MRGN CRK GBL,00768Y80,00768Y800,185787,469,USA,GTAA
ADVISORSHARES NT & MEDIA ETF,00768Y55,00768Y552,33329,471,USA,FNG
ADVISORSHARES NEWFLEET MULTI,00768Y72,00768Y727,17554,470,USA,MINC
ADVISORSHARES NEWFLEET MULTI,00768Y72,00768Y727,17554,470,USA,MINC
ADVISORSHARES NT & MEDIA ETF,00768Y55,00768Y552,33329,471,USA,FNG
ADVISORSHARES NEWFLEET MULTI,00768Y72,00768Y727,17554,470,USA,MINC
ADVISORSHARES NT & MEDIA ETF,00768Y55,00768Y552,33329,471,USA,FNG
ADVISORSHARES PRING TURN BUS,00768Y73,00768Y735,16762,472,USA,DBIZ
ADVISORSHARES PRING TURN BUS,00768Y73,00768Y735,16762,472,USA,DBIZ
ADVISORSHARES PRING TURN BUS,00768Y73,00768Y735,16762,472,USA,DBIZ
ADVISORSHARES PURE CNBS ETF,00768Y49,00768Y495,35107,473,USA,YOLO
ADVISORSHARES QAM EQUITY HDG,00768Y75,00768Y750,13655,474,USA,QEH
ADVISORSHARES PURE CNBS ETF,00768Y49,00768Y495,35107,473,USA,YOLO
ADVISORSHARES PURE CNBS ETF,00768Y49,00768Y495,35107,473,USA,YOLO
ADVISORSHARES QAM EQUITY HDG,00768Y75,00768Y750,13655,474,USA,QEH
ADVISORSHARES QAM EQUITY HDG,00768Y75,00768Y750,13655,474,USA,QEH
ADVISORSHARES SAGE CORE RSRV,00768Y65,00768Y651,19542,475,USA,HOLD
ADVISORSHARES SAGE CORE RSRV,00768Y65,00768Y651,19542,475,USA,HOLD
ADVISORSHARES STAR GLB BYWRT,00768Y76,00768Y768,14507,476,USA,VEGA
ADVISORSHARES SAGE CORE RSRV,00768Y65,00768Y651,19542,475,USA,HOLD
ADVISORSHARES STAR GLB BYWRT,00768Y76,00768Y768,14507,476,USA,VEGA
ADVISORSHARES VICE ETF,00768Y54,00768Y545,32820,477,USA,ACT
ADVISORSHARES STAR GLB BYWRT,00768Y76,00768Y768,14507,476,USA,VEGA
ADVISORSHARES VICE ETF,00768Y54,00768Y545,32820,477,USA,ACT
ADVISORSHARES VICE ETF,00768Y54,00768Y545,32820,477,USA,ACT
ADVISORSHARES YIELDPRO ETF,00768Y64,00768Y644,19928,478,USA,YPRO
ADVISORSHARES YIELDPRO ETF,00768Y64,00768Y644,19928,478,USA,YPRO
ADVISORSHARES YIELDPRO ETF,00768Y64,00768Y644,19928,478,USA,YPRO
ADVISORSHR DRSY WGT MRCP ETF,00768Y53,00768Y537,33790,479,USA,DWMC
ADVISORSHR DRSY WGT MRCP ETF,00768Y53,00768Y537,33790,479,USA,DWMC
ADVISORSHR DRSY WGT MRCP ETF,00768Y53,00768Y537,33790,479,USA,DWMC
ADVISORSHR DRSY WRGT SHR ETF,00768Y52,00768Y529,33788,480,USA,DWSH
ADVISORSHR DRSY WRGT SHR ETF,00768Y52,00768Y529,33788,480,USA,DWSH
ADVISORSHR DRSY WRGT SHR ETF,00768Y52,00768Y529,33788,480,USA,DWSH
ADVISORSHRS MKT ADPTV UNCNST,00768Y63,00768Y636,21072,481,USA,MAUI
ADVISORSHRS MKT ADPTV UNCNST,00768Y63,00768Y636,21072,481,USA,MAUI
ADVISORSHRS MKT ADPTV UNCNST,00768Y63,00768Y636,21072,481,USA,MAUI
ADVISORSHS ACCUVEST GLBL ETF,00768Y40,00768Y404,185216,482,USA,AGLS
ADVISORSHS ACCUVEST GLBL ETF,00768Y40,00768Y404,185216,482,USA,AGLS
ADVISORSHS ATHENA INTL BEAR,00768Y71,00768Y719,18374,483,USA,HDGI
ADVISORSHS ACCUVEST GLBL ETF,00768Y40,00768Y404,185216,482,USA,AGLS
ADVISORSHS CORNERSTONE SM CP,00768Y58,00768Y586,27659,484,USA,SCAP
ADVISORSHS CORNERSTONE SM CP,00768Y58,00768Y586,27659,484,USA,SCAP
ADVISORSHS CORNERSTONE SM CP,00768Y58,00768Y586,27659,484,USA,SCAP
ADVISORSHS TR ATHENA HI DIV,00768Y62,00768Y628,21275,486,USA,DIVI
ADVISORSHS TR ATHENA HI DIV,00768Y62,00768Y628,21275,486,USA,DIVI
ADVISORSHS TR ATHENA HI DIV,00768Y62,00768Y628,21275,486,USA,DIVI
ADVISORSHS ATHENA INTL BEAR,00768Y71,00768Y719,18374,483,USA,HDGI
ADVNTAGE INSURANCE INC -REDH,00779P70,00779P707,32747,488,USA,AVI
ADVNTAGE INSURANCE INC -REDH,00779P70,00779P707,32747,488,USA,AVI
ADVNTAGE INSURANCE INC -REDH,00779P70,00779P707,32747,488,USA,AVI
ADVISORSHS ATHENA INTL BEAR,00768Y71,00768Y719,18374,483,USA,HDGI
ADVISORSHS GARTMAN GOLD/EURO,00768Y66,00768Y669,19782,485,USA,GEUR
ADVISORSHS GARTMAN GOLD/EURO,00768Y66,00768Y669,19782,485,USA,GEUR
AEARO TECHNOLOGIES INC -REDH,00199T93,00199T933,166357,491,USA,AER.4
AEARO TECHNOLOGIES INC -REDH,00199T93,00199T933,166357,491,USA,AER.4
AEARO TECHNOLOGIES INC -REDH,00199T93,00199T933,166357,491,USA,AER.4
AEGEA INC -OLD,00799N93,00799N930,18425,493,USA,AEGA.1
AEARO CORP,00759510,007595101,146133,490,USA,0162B
AEARO CORP,00759510,007595101,146133,490,USA,0162B
AEGEA INC -OLD,00799N93,00799N930,18425,493,USA,AEGA.1
AEGIS IDENTITY SOFTWR -REDH,00773Q10,00773Q107,27683,498,USA,AIDM
AEGIS IDENTITY SOFTWR -REDH,00773Q10,00773Q107,27683,498,USA,AIDM
AEGIS REALTY INC,00760P10,00760P104,65580,499,USA,AER.3
AEGLEA BIOTHERAPEUTICS INC,00773J10,00773J103,24599,500,USA,AGLE
AEL INDUSTRIES  -CL A,00103010,001030105,1017,502,USA,AELNA
AEGIS IDENTITY SOFTWR -REDH,00773Q10,00773Q107,27683,498,USA,AIDM
AEP GENERATING CO,00199Y00,00199Y007,14088,506,USA,AEP10
AEP TEXAS CENTRAL CO,02553700,025537002,2862,508,USA,AEP11
AEP TEXAS CENTRAL CO,02553700,025537002,2862,508,USA,AEP11
AEP GENERATING CO,00199Y00,00199Y007,14088,506,USA,AEP10
AEP TEXAS NORTH CO,0010ER00,0010ER005,11380,509,USA,AEP14
AEP TEXAS NORTH CO,0010ER00,0010ER005,11380,509,USA,AEP14
AEQUITRON MEDICAL INC,00763110,007631104,1151,510,USA,AQTN
AERIE PHARMACEUTICALS INC,00771V10,00771V108,18749,513,USA,AERI
AERKOMM INC,00774B20,00774B208,24732,514,USA,AKOM
AERO SYSTEMS ENGINEERING INC,00769210,007692106,1154,516,USA,AERS.
AERO SYSTEMS INC,00769810,007698103,1155,517,USA,AESM
AERO SYSTEMS INC,00769810,007698103,1155,517,USA,AESM
AEROFLEX HOLDING CORP,00776710,007767106,184639,519,USA,ARX
AEROHIVE NETWORKS INC,00778610,007786106,19898,523,USA,HIVE
AEROVOX INC,00808M10,00808M105,20900,528,USA,ARVXQ
AETERNA ZENTARIS INC,00797540,007975402,63562,532,USA,AEZS
AETERNA ZENTARIS INC,00797540,007975402,63562,532,USA,AEZS
AETERNA ZENTARIS INC,00797540,007975402,63562,532,USA,AEZS
AETNA INDUSTRIES INC,00812193,008121931,117881,535,USA,9699B
AETNA INDUSTRIES INC,00812193,008121931,117881,535,USA,9699B
AEW REAL ESTATE INCOME FUND,00104H10,00104H107,151608,537,USA,RIF.1
AF OCEAN INVESTMENT MGMT CO,00107N10,00107N101,187436,538,USA,AFAN
AEW REAL ESTATE INCOME FUND,00104H10,00104H107,151608,537,USA,RIF.1
AFA PROTECTIVE SYSTEMS INC,00103810,001038108,1019,539,USA,AFAP
AFA PROTECTIVE SYSTEMS INC,00103810,001038108,1019,539,USA,AFAP
AFA PROTECTIVE SYSTEMS INC,00103810,001038108,1019,539,USA,AFAP
AF OCEAN INVESTMENT MGMT CO,00107N10,00107N101,187436,538,USA,AFAN
AFFILIATED COMMUNITY BANCORP,00818810,008188104,29493,542,USA,AFCB.1
AFFILIATED BANKSHARES COLO,00818210,008182107,1178,541,USA,AFBK.
AFFILIATED BANKSHARES COLO,00818210,008182107,1178,541,USA,AFBK.
AFFILIATED BANKSHARES COLO,00818210,008182107,1178,541,USA,AFBK.
AFFILIATED NEWSPAPERS INVST,00825R10,00825R103,62986,545,USA,9480B
AFFILIATED NEWSPAPERS INVST,00825R10,00825R103,62986,545,USA,9480B
AFFINIA GROUP HOLDINGS INC-REDH,00999Z93,00999Z931,185162,547,USA,AFN
AFFILIATED PUBNS,00826210,008262107,1181,546,USA,AFP.1
AFFILIATED PUBNS,00826210,008262107,1181,546,USA,AFP.1
AFFILIATED PUBNS,00826210,008262107,1181,546,USA,AFP.1
AFFILIATED NEWSPAPERS INVST,00825R10,00825R103,62986,545,USA,9480B
AFFINIA GROUP INTRMDT HOLDINGS,00899T00,00899T001,163124,548,USA,0156A
AFFINIA GROUP HOLDINGS INC-REDH,00999Z93,00999Z931,185162,547,USA,AFN
AFFINIA GROUP INTRMDT HOLDINGS,00899T00,00899T001,163124,548,USA,0156A
AFFINIA GROUP INTRMDT HOLDINGS,00899T00,00899T001,163124,548,USA,0156A
AFFINION GROUP INC,00828D00,00828D002,165164,550,USA,0167A
