conm,cusip,cusip9digit,gvkey,id1,loc,ticker
ALPS SECTOR LOW VOLTY ETF,00162Q56,00162Q569,24952,956,USA,SLOW
ALPS SECTOR LEADERS ETF,00162Q57,00162Q577,24956,955,USA,SLDR
ALPS SECTOR LOW VOLTY ETF,00162Q56,00162Q569,24952,956,USA,SLOW
ALPS SECTOR LOW VOLTY ETF,00162Q56,00162Q569,24952,956,USA,SLOW
ALPS STOXX EUROPE 600 ETF,00162Q63,00162Q635,22078,957,USA,STXX
ALPS STOXX EUROPE 600 ETF,00162Q63,00162Q635,22078,957,USA,STXX
ALPS STOXX EUROPE 600 ETF,00162Q63,00162Q635,22078,957,USA,STXX
ALPS TR/J CRB GLOBAL AGRICULTR,00162Q40,00162Q403,183751,958,USA,CRBA
ALPS TR/J CRB GLOBAL AGRICULTR,00162Q40,00162Q403,183751,958,USA,CRBA
ALPS TR/J CRB GLOBAL AGRICULTR,00162Q40,00162Q403,183751,958,USA,CRBA
ALPS TR/J CRB GLOBAL IND METALS,00162Q60,00162Q601,183752,959,USA,CRBI
ALPS TR/J CRB GLOBAL IND METALS,00162Q60,00162Q601,183752,959,USA,CRBI
ALPS TR/J CRB GLOBAL IND METALS,00162Q60,00162Q601,183752,959,USA,CRBI
ALPS U S EQUITY HI VLTY PUT,00162Q73,00162Q734,17437,960,USA,HVPW
ALPS U S EQUITY HI VLTY PUT,00162Q73,00162Q734,17437,960,USA,HVPW
ALPS U S EQUITY HI VLTY PUT,00162Q73,00162Q734,17437,960,USA,HVPW
ALPS WORKPLACE EQUALITY PRTF,00162Q65,00162Q650,19866,961,USA,EQLT
ALPS WORKPLACE EQUALITY PRTF,00162Q65,00162Q650,19866,961,USA,EQLT
ALPS WORKPLACE EQUALITY PRTF,00162Q65,00162Q650,19866,961,USA,EQLT
ALPS/DORSEY WRGHT SCTR MMNTM,00162Q48,00162Q486,29770,962,USA,SWIN
ALPS/DORSEY WRGHT SCTR MMNTM,00162Q48,00162Q486,29770,962,USA,SWIN
ALPS/DORSEY WRGHT SCTR MMNTM,00162Q48,00162Q486,29770,962,USA,SWIN
ALPS/GS MB ASIA X-JP EQ & TR,00162Q75,00162Q759,16772,963,USA,GSAX
ALPS/GS MB ASIA X-JP EQ & TR,00162Q75,00162Q759,16772,963,USA,GSAX
ALPS/GS MB GROWTH MKT EQ &T,00162Q77,00162Q775,16768,964,USA,GSGO
ALPS/GS MB ASIA X-JP EQ & TR,00162Q75,00162Q759,16772,963,USA,GSAX
ALPS/GS MB GROWTH MKT EQ &T,00162Q77,00162Q775,16768,964,USA,GSGO
ALPS/GS MB MULTI-ASST INDX,00162Q76,00162Q767,16770,965,USA,GSMA
ALPS/GS MB MULTI-ASST INDX,00162Q76,00162Q767,16770,965,USA,GSMA
ALPS/GS RSK-ADJ RET US LG CP,00162Q74,00162Q742,16773,966,USA,GSRA
ALPS/GS RSK-ADJ RET US LG CP,00162Q74,00162Q742,16773,966,USA,GSRA
ALPS/GS MB MULTI-ASST INDX,00162Q76,00162Q767,16770,965,USA,GSMA
ALPS/GS RSK-ADJ RET US LG CP,00162Q74,00162Q742,16773,966,USA,GSRA
ALR TECHNOLOGIES INC,00163010,001630102,116903,967,USA,ALRT
ALPS/GS MB GROWTH MKT EQ &T,00162Q77,00162Q775,16768,964,USA,GSGO
ALR TECHNOLOGIES INC,00163010,001630102,116903,967,USA,ALRT
ALSIUS CORP -REDH,02120P10,02120P105,174391,970,USA,ICEY
ALTA ENERGY CORP,02127030,021270301,20063,971,USA,ALE.2
ALTA ENERGY CORP,02127030,021270301,20063,971,USA,ALE.2
ALTA ENERGY CORP,02127030,021270301,20063,971,USA,ALE.2
ALTA HEALTH STRATEGIES INC,02127410,021274105,23589,973,USA,AHSI.
ALTA HEALTH STRATEGIES INC,02127410,021274105,23589,973,USA,AHSI.
ALSIUS CORP,02121110,021211107,164679,969,USA,ALUS.1
ALTA MESA RESOURCES INC,02133L10,02133L109,30428,974,USA,AMRQQ
ALTAI INC,02136210,021362108,12489,976,USA,ALTI.
ALTA HEALTH STRATEGIES INC,02127410,021274105,23589,973,USA,AHSI.
ALTAI INC,02136210,021362108,12489,976,USA,ALTI.
ALTAIR ENGINEERING INC,02136910,021369103,32530,977,USA,ALTR
ALTEON WEBSYSTEMS INC,02145A10,02145A109,124174,979,USA,ATON.
ALTEON WEBSYSTEMS INC,02145A10,02145A109,124174,979,USA,ATON.
ALTERNATIVE DISTRIBUTORS CP,02145G10,02145G106,9784,982,USA,3ADTBE
ALTERNATIVE DISTRIBUTORS CP,02145G10,02145G106,9784,982,USA,3ADTBE
ALTERNATIVE INVESTMENT CORP,02155W20,02155W207,180194,983,USA,AIKO
ALTERNATIVE DISTRIBUTORS CP,02145G10,02145G106,9784,982,USA,3ADTBE
ALTERNATE MARKETING NETWORKS,02145P10,02145P106,61330,981,USA,ALTM.1
ALTERNATIVE INVESTMENT CORP,02155W20,02155W207,180194,983,USA,AIKO
ALTEROLA BIOTECH INC,02152V10,02152V103,182621,986,USA,ABTI
ALTEROLA BIOTECH INC,02152V10,02152V103,182621,986,USA,ABTI
ALTERYX INC,02156B10,02156B103,30655,988,USA,AYX
ALTEX INDUSTRIES INC,02145410,021454103,12088,990,USA,ALTX
ALTHEADX INC -REDH,02147710,021477104,22664,991,USA,IDGX
ALTHEADX INC -REDH,02147710,021477104,22664,991,USA,IDGX
ALTHEADX INC -REDH,02147710,021477104,22664,991,USA,IDGX
ALTIGEN COMMUNICATIONS INC,02148910,021489109,124355,993,USA,ATGN
ALTICE USA INC,02156K10,02156K103,12485,992,USA,ATUS
ALTIRIS INC,02148M10,02148M100,147452,995,USA,ATRS.
ALTISOURCE ASSET MGMT CORP,02153X10,02153X108,16720,996,USA,AAMC
ALTRA INDUSTRIAL MOTION CORP,02208R10,02208R106,176247,999,USA,AIMC
ALUMAX INC,02219710,022197107,29120,1004,USA,AMX.1
ALY ENERGY SERVICES INC,02260T30,02260T305,17962,1005,USA,ALYE
ALTUS PHARMACEUTICALS INC,02216N10,02216N105,165857,1003,USA,ALTUQ
ALY ENERGY SERVICES INC,02260T30,02260T305,17962,1005,USA,ALYE
ALYSIS TECHNOLOGIES INC,02261D10,02261D101,63955,1007,USA,3ALYS
ALZA CORP,02261510,022615108,1359,1008,USA,AZA.1
AM GENERAL CORP,00170293,001702935,63547,1011,USA,9478B
AMALGAMATED AUTOMOTIVE INDS,02265910,022659106,1361,1013,USA,7564B
AMALGAMATED BK NEW YORK N Y,02266310,022663108,33625,1014,USA,AMAL
ALZHEON INC -REDH,00168L10,00168L101,33296,1009,USA,ALZH
ALZHEON INC -REDH,00168L10,00168L101,33296,1009,USA,ALZH
AM GENERAL CORP,00170293,001702935,63547,1011,USA,9478B
AMALGAMATED AUTOMOTIVE INDS,02265910,022659106,1361,1013,USA,7564B
AMALGAMATED AUTOMOTIVE INDS,02265910,022659106,1361,1013,USA,7564B
ALZHEON INC -REDH,00168L10,00168L101,33296,1009,USA,ALZH
AMALGAMATED BK NEW YORK N Y,02266310,022663108,33625,1014,USA,AMAL
AMALGAMATED BK NEW YORK N Y,02266310,022663108,33625,1014,USA,AMAL
A-MARK PRECIOUS METALS INC,00181T10,00181T107,19172,1019,USA,AMRK
AMAX INC,02312710,023127103,1365,1022,USA,AMX.2
AMAX INC,02312710,023127103,1365,1022,USA,AMX.2
AMB FINANCIAL CORP,00198410,001984103,62527,1024,USA,AMFC
AMATI COMMUNICATIONS CORP,02311510,023115108,5869,1020,USA,AMTX.
AMAX INC,02312710,023127103,1365,1022,USA,AMX.2
AMBANC HOLDING CO INC,02316110,023161102,61777,1028,USA,AHCI.
AMBAR INC,02316210,023162100,24794,1029,USA,AMBR.1
AMBASSADOR APARTMENTS INC,02316A10,02316A102,30635,1032,USA,AAH
AMBARELLA INC,G037AX10,G037AX101,15420,1030,USA,AMBA
AMBASSADORS INTERNATIONL INC,02317820,023178205,61121,1035,USA,AMIEQ
AMBASSADORS INTERNATIONL INC,02317820,023178205,61121,1035,USA,AMIEQ
AMBASSADORS INTERNATIONL INC,02317820,023178205,61121,1035,USA,AMIEQ
AMBER RESOURCES CO OF COLO,02318420,023184203,1367,1036,USA,3AMBEQ
AMBER RESOURCES CO OF COLO,02318420,023184203,1367,1036,USA,3AMBEQ
AMBIT BIOSCIENCES CORP,02318X10,02318X100,185857,1041,USA,AMBI
AMBRX INC-REDH,02337M10,02337M101,20493,1042,USA,AMBX
AMBIENT WATER CORP,02319A10,02319A109,12988,1040,USA,AWGI
AMBIENT WATER CORP,02319A10,02319A109,12988,1040,USA,AWGI
AMBER ROAD INC,02318Y10,02318Y108,19989,1037,USA,AMBR
AMBERS STORES INC,02318710,023187107,25673,1038,USA,ABRS
AMBERS STORES INC,02318710,023187107,25673,1038,USA,ABRS
AMBULATORY MEDICAL CARE INC,02336510,023365109,1370,1043,USA,AMED.
AMBULATORY MEDICAL CARE INC,02336510,023365109,1370,1043,USA,AMED.
AMBRX INC-REDH,02337M10,02337M101,20493,1042,USA,AMBX
AMBULATORY MEDICAL CARE INC,02336510,023365109,1370,1043,USA,AMED.
AMBRX INC-REDH,02337M10,02337M101,20493,1042,USA,AMBX
AMC NETWORKS INC,00164V10,00164V103,187406,1048,USA,AMCX
AMCAST INDUSTRIAL CORP,02339510,023395106,1372,1049,USA,AICOQ
AMCOMP INC,02342J10,02342J101,165458,1053,USA,AMCP
AMDOCS,G0260210,G02602103,111880,1057,USA,DOX
AMDOCS AUTOMATIC COM EXCH,02342R20,02342R202,121133,1058,USA,AAE.3
AMDOCS AUTOMATIC COM EXCH,02342R20,02342R202,121133,1058,USA,AAE.3
AMDOCS AUTOMATIC COM EXCH,02342R20,02342R202,121133,1058,USA,AAE.3
AMDURA CORP,02342670,023426703,1475,1059,USA,ADU
AMEDORE HOMES INC,02343A10,02343A109,141279,1062,USA,AHS.2
AMEDORE HOMES INC,02343A10,02343A109,141279,1062,USA,AHS.2
AMEDORE HOMES INC,02343A10,02343A109,141279,1062,USA,AHS.2
AMDOCS,G0260210,G02602103,111880,1057,USA,DOX
AMDOCS,G0260210,G02602103,111880,1057,USA,DOX
AMDAHL CORP,02390510,023905102,1392,1056,USA,AMH.1
AMER 1ST FINL FD 1987 LTD PT,02391310,023913106,16644,1066,USA,3AFFFZ
AMER 1ST FINL FD 1987 LTD PT,02391310,023913106,16644,1066,USA,3AFFFZ
AMER 1ST FINL FD 1987 LTD PT,02391310,023913106,16644,1066,USA,3AFFFZ
AMER AIRCARRIERS SUPPORT INC,02375810,023758105,110759,1067,USA,AIRSQ
AMER BLDRS & CNTRCTR SUPPLY,02474793,024747933,145972,1070,USA,0144B
AMER BLDRS & CNTRCTR SUPPLY,02474793,024747933,145972,1070,USA,0144B
AMER AMMO,02399X10,02399X102,143849,1068,USA,0238B
AMER BLDRS & CNTRCTR SUPPLY,02474793,024747933,145972,1070,USA,0144B
AMER CONSUMER PRODUCTS INC,02523610,025236100,12651,1072,USA,ACPI.
AMELCO CORP,02343810,023438104,1378,1064,USA,AMLC
AMER FINANCL ENTERPRISES INC,02608910,026089102,19961,1074,USA,AFE.1
AMER AIRCARRIERS SUPPORT INC,02375810,023758105,110759,1067,USA,AIRSQ
AMER AMMO,02399X10,02399X102,143849,1068,USA,0238B
AMER AMMO,02399X10,02399X102,143849,1068,USA,0238B
AMER CONSUMER PRODUCTS INC,02523610,025236100,12651,1072,USA,ACPI.
AMER FINANCL ENTERPRISES INC,02608910,026089102,19961,1074,USA,AFE.1
AMER FINANCL ENTERPRISES INC,02608910,026089102,19961,1074,USA,AFE.1
AMER INSD MTG SER 85  -LP,02686E10,02686E106,18788,1076,USA,AII.3
AMER HEALTHCARE MGMT,02649620,026496208,1472,1075,USA,AHI.2
AMER HEALTHCARE MGMT,02649620,026496208,1472,1075,USA,AHI.2
AMER INSD MTG SER 86  -LP,02686F10,02686F103,61113,1077,USA,AIJ
AMER INSD MTG SER 86  -LP,02686F10,02686F103,61113,1077,USA,AIJ
AMER INSURED MTG INVS  -LP,02686210,026862102,12070,1079,USA,AIA.2
AMER INSURED MTG INVS  -LP,02686210,026862102,12070,1079,USA,AIA.2
AMER INSD MTG SER 88  -LP,02686G10,02686G101,61114,1078,USA,AIK
AMER MEDICAL ELECTRONICS INC,02742510,027425107,12447,1081,USA,AMEI.
AMER ITALIAN PASTA CO  -CL A,02707010,027070101,65570,1080,USA,AIPC
AMER INSD MTG SER 85  -LP,02686E10,02686E106,18788,1076,USA,AII.3
AMER INSURED MTG INVS  -LP,02686210,026862102,12070,1079,USA,AIA.2
AMER INSD MTG SER 88  -LP,02686G10,02686G101,61114,1078,USA,AIK
AMER MEDICAL ELECTRONICS INC,02742510,027425107,12447,1081,USA,AMEI.
AMER MEDICAL ELECTRONICS INC,02742510,027425107,12447,1081,USA,AMEI.
AMER RESOURCES & DEVLPMNT CO,02891210,028912103,21695,1083,USA,ADCO
AMER RESOURCES & DEVLPMNT CO,02891210,028912103,21695,1083,USA,ADCO
AMER RESOURCES & DEVLPMNT CO,02891210,028912103,21695,1083,USA,ADCO
AMER RESIDENTIAL SVCS INC,02891110,028911105,63627,1082,USA,ARS.1
AMER STRATEGIC INCM PTFL II,03009910,030099105,25597,1084,USA,BSP
AMER STRATEGIC INCM PTFL II,03009910,030099105,25597,1084,USA,BSP
AMER TRANSPRT TV NETWORK INC,03028R10,03028R102,15139,1085,USA,3ATTNF
AMER STRATEGIC INCM PTFL II,03009910,030099105,25597,1084,USA,BSP
AMER TRANSPRT TV NETWORK INC,03028R10,03028R102,15139,1085,USA,3ATTNF
AMER TRANSPRT TV NETWORK INC,03028R10,03028R102,15139,1085,USA,3ATTNF
AMERECO,02360N10,02360N109,8110,1089,USA,AMEO
AMERANT BANCORP INC,02357610,023576101,33999,1087,USA,AMTB
AMERECO,02360N10,02360N109,8110,1089,USA,AMEO
AMERENENERGY GENERATING CO,02360800,023608003,154353,1092,USA,AEE2
AMERESCO INC,02361E10,02361E108,185128,1093,USA,AMRC
AMERENENERGY GENERATING CO,02360800,023608003,154353,1092,USA,AEE2
AMERECO,02360N10,02360N109,8110,1089,USA,AMEO
AMERIBANC INVESTORS GROUP,02362210,023622103,16638,1096,USA,AINVS
AMERIANA BANCORP,02361310,023613102,16637,1095,USA,ASBI
AMERIBANC INVESTORS GROUP,02362210,023622103,16638,1096,USA,AINVS
AMERIBANC INVESTORS GROUP,02362210,023622103,16638,1096,USA,AINVS
AMERICA FIRST APT INVESTORS,02363X10,02363X104,16642,1097,USA,APRO.
AMERICA FIRST APT INVESTORS,02363X10,02363X104,16642,1097,USA,APRO.
AMERICA FIRST REIT INC,02364E10,02364E105,28274,1099,USA,AFR.1
AMERICA FIRST APT INVESTORS,02363X10,02363X104,16642,1097,USA,APRO.
AMERICA FIRST REIT INC,02364E10,02364E105,28274,1099,USA,AFR.1
AMERICA FIRST REIT INC,02364E10,02364E105,28274,1099,USA,AFR.1
AMERICA FIRST REIT PRTNER LP,02364Y10,02364Y101,142023,1100,USA,AFREZ
AMERICA FIRST REIT PRTNER LP,02364Y10,02364Y101,142023,1100,USA,AFREZ
AMERICA FIRST REIT PRTNER LP,02364Y10,02364Y101,142023,1100,USA,AFREZ
AMERICA FST PART PFD EQUITY,02364110,023641103,16640,1101,USA,AFPFZ
AMERICA GREAT HEALTH,02365T10,02365T101,19317,1102,USA,AAGH
AMERICA GREAT HEALTH,02365T10,02365T101,19317,1102,USA,AAGH
AMERICA ONLNE LTN AMR  -CL A,02365B10,02365B100,138481,1103,USA,AOLAQ
AMERICA ONLNE LTN AMR  -CL A,02365B10,02365B100,138481,1103,USA,AOLAQ
AMERICA ONLNE LTN AMR  -CL A,02365B10,02365B100,138481,1103,USA,AOLAQ
AMERICA FST PART PFD EQUITY,02364110,023641103,16640,1101,USA,AFPFZ
AMERICA FST PART PFD EQUITY,02364110,023641103,16640,1101,USA,AFPFZ
AMERICAN ACHIEVEMENT CORP,02399Y00,02399Y001,156862,1107,USA,0072A
AMERICAN ACHIEVEMENT CORP,02399Y00,02399Y001,156862,1107,USA,0072A
AMERICAN ADJ RATE TRM TR INC,02368Q10,02368Q104,25725,1108,USA,EDJ
AMERICAN ADJ RATE TRM TR INC,02368Q10,02368Q104,25725,1108,USA,EDJ
AMERICAN AIRCRAFT CORP,02376230,023762305,13768,1109,USA,3AARC
AMERICAN ADJ RATE TRM TR INC,02368Q10,02368Q104,25725,1108,USA,EDJ
AMERICAN AIRCRAFT CORP,02376230,023762305,13768,1109,USA,3AARC
AMERICAN AIRCRAFT CORP,02376230,023762305,13768,1109,USA,3AARC
AMERICAN AMMUNITION/CA,02382620,023826209,148008,1112,USA,AAMUQ
AMERICAN AMMUNITION/CA,02382620,023826209,148008,1112,USA,AAMUQ
AMERICAN ARCHITECTURAL PROD,02399X93,02399X938,110063,1114,USA,0356B
AMERICAN ARCHITECTURAL PROD,02399X93,02399X938,110063,1114,USA,0356B
AMERICAN ATLAS RESOURCES CP,02402810,024028102,11369,1118,USA,6259B
AMERICAN ATLAS RESOURCES CP,02402810,024028102,11369,1118,USA,6259B
AMERICAN ASSETS TRUST INC,02401310,024013104,185549,1117,USA,AAT
AMERICAN ATLAS RESOURCES CP,02402810,024028102,11369,1118,USA,6259B
AMERICAN ASSET MGMT CORP,02401030,024010308,23971,1116,USA,AAMC.
AMERICAN ASSET MGMT CORP,02401030,024010308,23971,1116,USA,AAMC.
AMERICAN ASSET MGMT CORP,02401030,024010308,23971,1116,USA,AAMC.
AMERICAN BANCORP NJ INC,02407E10,02407E104,155073,1120,USA,ABNJ
AMERICAN BANCORP/NV,02407310,024073108,20208,1121,USA,ABCN
AMERICAN BANCORP NJ INC,02407E10,02407E104,155073,1120,USA,ABNJ
AMERICAN AXLE & MFG HOLDINGS,02406110,024061103,117861,1119,USA,AXL
AMERICAN BANCORP NJ INC,02407E10,02407E104,155073,1120,USA,ABNJ
AMERICAN BANCORP/NV,02407310,024073108,20208,1121,USA,ABCN
AMERICAN BANCORP/OH,02407640,024076408,17348,1122,USA,AMBC.
AMERICAN BANCORP/NV,02407310,024073108,20208,1121,USA,ABCN
AMERICAN BANK CT WATERBURY,02432710,024327108,14195,1124,USA,BKC.1
AMERICAN BANK CT WATERBURY,02432710,024327108,14195,1124,USA,BKC.1
AMERICAN BANK CT WATERBURY,02432710,024327108,14195,1124,USA,BKC.1
AMERICAN BANK INC/PA,02434310,024343105,137370,1125,USA,AMBK
AMERICAN BANK INC/PA,02434310,024343105,137370,1125,USA,AMBK
AMERICAN BIODYNE INC,02461P10,02461P102,24290,1130,USA,ABDN
AMERICAN BIODYNE INC,02461P10,02461P102,24290,1130,USA,ABDN
AMERICAN BK NT HOLOGRAPHICS,02437710,024377103,112401,1132,USA,3ABHH
AMERICAN BIODYNE INC,02461P10,02461P102,24290,1130,USA,ABDN
AMERICAN BK NT HOLOGRAPHICS,02437710,024377103,112401,1132,USA,3ABHH
AMERICAN BK NT HOLOGRAPHICS,02437710,024377103,112401,1132,USA,3ABHH
AMERICAN BUILDINGS CO,02475710,024757106,30113,1133,USA,ABCO.1
AMERICAN BUSINESS BANK/CA,02475L10,02475L105,121073,1134,USA,AMBZ
AMERICAN BUSINESS BANK/CA,02475L10,02475L105,121073,1134,USA,AMBZ
AMERICAN BUSINESS BANK/CA,02475L10,02475L105,121073,1134,USA,AMBZ
AMERICAN BUSINESS PRODS/GA,02476310,024763104,1411,1135,USA,ABP.2
AMERICAN BUSINESS PRODS/GA,02476310,024763104,1411,1135,USA,ABP.2
AMERICAN BUSINESS PRODS/GA,02476310,024763104,1411,1135,USA,ABP.2
AMERICAN CAMPUS COMMUNITIES,02483510,024835100,161048,1136,USA,ACC
AMERICAN CAPITAL CORP,02489810,024898108,1416,1137,USA,ACCN
AMERICAN CAPITAL HOLDINGS,02501210,025012105,10934,1138,USA,3AICH.
AMERICAN CAPITAL HOLDINGS,02501210,025012105,10934,1138,USA,3AICH.
AMERICAN CAPITAL HOLDINGS,02501210,025012105,10934,1138,USA,3AICH.
AMERICAN CAPITAL SR FLTG LTD,02504D10,02504D108,19545,1140,USA,ACSF
AMERICAN CAPITAL SR FLTG LTD,02504D10,02504D108,19545,1140,USA,ACSF
AMERICAN CAPITAL SR FLTG LTD,02504D10,02504D108,19545,1140,USA,ACSF
AMERICAN CELLULAR CORP,02599V00,02599V005,156863,1142,USA,0073A
AMERICAN CELLULAR CORP,02599V00,02599V005,156863,1142,USA,0073A
AMERICAN CENT DIV MUN BD ETF,02507250,025072505,34120,1143,USA,TAXF
AMERICAN CENT DIV MUN BD ETF,02507250,025072505,34120,1143,USA,TAXF
AMERICAN CENT DIV MUN BD ETF,02507250,025072505,34120,1143,USA,TAXF
AMERICAN CENTRY DIV CORP ETF,02507210,025072109,32943,1144,USA,KORP
AMERICAN CENTRY DIV CORP ETF,02507210,025072109,32943,1144,USA,KORP
AMERICAN CENTRY DIV CORP ETF,02507210,025072109,32943,1144,USA,KORP
AMERICAN CITY BUS JOURNALS,02514310,025143108,12048,1145,USA,AMBJ
AMERICAN CMNTY BANCSHARES,02520W10,02520W106,119813,1147,USA,ACBA
AMERICAN COIN MERCHNDSNG INC,02516B10,02516B108,61421,1148,USA,AMCN.1
AMERICAN COIN MERCHNDSNG INC,02516B10,02516B108,61421,1148,USA,AMCN.1
AMERICAN COIN MERCHNDSNG INC,02516B10,02516B108,61421,1148,USA,AMCN.1
AMERICAN CMNTY BANCSHARES,02520W10,02520W106,119813,1147,USA,ACBA
AMERICAN COML LINES LLC,02519893,025198938,147568,1149,USA,0212B
AMERICAN COML LINES LLC,02519893,025198938,147568,1149,USA,0212B
AMERICAN COML LINES LLC,02519893,025198938,147568,1149,USA,0212B
AMERICAN CMNTY BANCSHARES,02520W10,02520W106,119813,1147,USA,ACBA
AMERICAN COMMUN & TV,02520120,025201203,1422,1152,USA,3ASTV.
AMERICAN COMMUN & TV,02520120,025201203,1422,1152,USA,3ASTV.
AMERICAN COMMUNITY NEWSPAPER,02520T10,02520T103,164264,1153,USA,ACNI
AMERICAN COMPLEX CARE INC,02520730,025207309,18791,1155,USA,3ACPXE
AMERICAN COMMUN & TV,02520120,025201203,1422,1152,USA,3ASTV.
AMERICAN CONSOLIDATED GROWTH,02522720,025227208,12779,1156,USA,AMGC.
AMERICAN COMPLEX CARE INC,02520730,025207309,18791,1155,USA,3ACPXE
AMERICAN CONSOLIDATED GROWTH,02522720,025227208,12779,1156,USA,AMGC.
AMERICAN COMPLEX CARE INC,02520730,025207309,18791,1155,USA,3ACPXE
AMERICAN CONSOLIDATED LABS,86272010,862720109,14248,1157,USA,STBV
AMERICAN CONSOLIDATED LABS,86272010,862720109,14248,1157,USA,STBV
AMERICAN CONSOLIDATED LABS,86272010,862720109,14248,1157,USA,STBV
AMERICAN CRYOSTEM CORP,02530010,025300104,187449,1159,USA,CRYO
AMERICAN CRYSTAL SUGAR CO,02530310,025303108,1429,1160,USA,2388B
AMERICAN CRYSTAL SUGAR CO,02530310,025303108,1429,1160,USA,2388B
AMERICAN CUSTOMER SATISF ETF,26922A77,26922A776,28818,1161,USA,ACSI
AMERICAN CUSTOMER SATISF ETF,26922A77,26922A776,28818,1161,USA,ACSI
AMERICAN CUSTOMER SATISF ETF,26922A77,26922A776,28818,1161,USA,ACSI
AMERICAN CYANAMID CO,02532110,025321100,1430,1162,USA,ACY.1
AMERICAN CRYOSTEM CORP,02530010,025300104,187449,1159,USA,CRYO
AMERICAN DENTAL PARTNERS INC,02535310,025353103,109580,1165,USA,ADPI
AMERICAN CYTOGENETICS,02532810,025328105,1431,1163,USA,3ACYGE
AMERICAN CYTOGENETICS,02532810,025328105,1431,1163,USA,3ACYGE
AMERICAN DG ENERGY INC,02539810,025398108,178676,1166,USA,ADGE
AMERICAN DISPOSAL SVCS INC,02538910,025389107,63336,1167,USA,ADSI.1
AMERICAN EAGLE ENERGY CORP,02554F30,02554F300,160874,1168,USA,AMZGQ
AMERICAN EAGLE GROUP INC,69504220,695042200,30183,1169,USA,PACVD
AMERICAN EDUCATION CORP,02553P20,02553P200,24478,1171,USA,AECC
AMERICAN EDUCATIONAL PRODUCT,02553T20,02553T202,21252,1172,USA,AMEP.1
AMERICAN ELECTR COMPONENTS,02556210,025562109,30334,1173,USA,AECI
AMERICAN EAGLE RESOURCES INC,02553L10,02553L100,1265,1170,USA,AEIR
AMERICAN EAGLE RESOURCES INC,02553L10,02553L100,1265,1170,USA,AEIR
AMERICAN ELECTR COMPONENTS,02556210,025562109,30334,1173,USA,AECI
AMERICAN ELECTR COMPONENTS,02556210,025562109,30334,1173,USA,AECI
AMERICAN EDUCATIONAL PRODUCT,02553T20,02553T202,21252,1172,USA,AMEP.1
AMERICAN ENERGY DEV CORP,02563A10,02563A102,187316,1176,USA,AEDC
AMERICAN ENERGY DEV CORP,02563A10,02563A102,187316,1176,USA,AEDC
AMERICAN ENERGY GROUP LTD,02563620,025636200,17922,1177,USA,AEGG
AMERICAN ENERGY GROUP LTD,02563620,025636200,17922,1177,USA,AEGG
AMERICAN EXPRESS CREDIT CORP,02581800,025818006,1448,1181,USA,AXP1
AMERICAN FAMILY FINL SVCS,02587400,025874009,1450,1182,USA,2551A
AMERICAN FAMILY FINL SVCS,02587400,025874009,1450,1182,USA,2551A
AMERICAN EXPRESS CREDIT CORP,02581800,025818006,1448,1181,USA,AXP1
AMERICAN FAMILY INS GROUP,02599X93,02599X936,122954,1183,USA,9769B
AMERICAN FAMILY FINL SVCS,02587400,025874009,1450,1182,USA,2551A
AMERICAN FAMILY INS GROUP,02599X93,02599X936,122954,1183,USA,9769B
AMERICAN FAMILY INS GROUP,02599X93,02599X936,122954,1183,USA,9769B
AMERICAN FARMLAND CO,02589Y10,02589Y100,24896,1184,USA,AFCO
AMERICAN FILTRONA CORP,02604210,026042101,1456,1186,USA,AFIL
AMERICAN FINANCIAL HOLDINGS INC,02607510,026075101,126976,1190,USA,AMFH
AMERICAN FRUCTOSE  -CL A,02629620,026296202,1462,1193,USA,AFC.A
AMERICAN FRUCTOSE  -CL A,02629620,026296202,1462,1193,USA,AFC.A
AMERICAN FRUCTOSE  -CL A,02629620,026296202,1462,1193,USA,AFC.A
AMERICAN FSB GREENVILLE SC,02589310,025893108,17361,1194,USA,AMFB
AMERICAN FSB GREENVILLE SC,02589310,025893108,17361,1194,USA,AMFB
AMERICAN FUEL CORP,02629R10,02629R107,31569,1195,USA,COAL
AMERICAN FUEL CORP,02629R10,02629R107,31569,1195,USA,COAL
AMERICAN FUEL CORP,02629R10,02629R107,31569,1195,USA,COAL
AMERICAN FUNERAL SVCS CORP,02630210,026302109,25233,1196,USA,AMFS
AMERICAN FUNERAL SVCS CORP,02630210,026302109,25233,1196,USA,AMFS
AMERICAN FSB GREENVILLE SC,02589310,025893108,17361,1194,USA,AMFB
AMERICAN FUNERAL SVCS CORP,02630210,026302109,25233,1196,USA,AMFS
AMERICAN GVT INCOME FD,02591710,025917105,15141,1201,USA,AGF.1
AMERICAN GVT INCOME FD,02591710,025917105,15141,1201,USA,AGF.1
AMERICAN GVT INCOME FD,02591710,025917105,15141,1201,USA,AGF.1
AMERICAN GVT TERM TR,02592010,025920109,15370,1203,USA,9495B
AMERICAN GVT TERM TR,02592010,025920109,15370,1203,USA,9495B
AMERICAN GVT TERM TR,02592010,025920109,15370,1203,USA,9495B
AMERICAN GVT INCOME PORTFOL,02591910,025919101,15369,1202,USA,AAF.
AMERICAN GVT INCOME PORTFOL,02591910,025919101,15369,1202,USA,AAF.
AMERICAN GVT INCOME PORTFOL,02591910,025919101,15369,1202,USA,AAF.
AMERICAN HERITAGE INTL INC,02650U20,02650U201,16505,1207,USA,AHII
AMERICAN HEALTHCHOICE INC,02592920,025929209,62073,1206,USA,AMHI
